date,unit_id,net_station_heat_rate,ppa_reference_heat_rate,aux_load_mw,heat_rate_deviation_percent,fuel_cost_impact_usd,restart_count,dev_roll30_mean,dev_roll30_std,anomaly_z,anomaly_flag,dev_day_change,sudden_change_flag
2023-02-13,STS-U1,9592.448666666667,9210.924,51.0925,4.148791666666667,15091.38,0,3.936361111111111,0.17725219850315474,1.198464997046425,False,0.2653333333333334,False
2023-02-14,STS-U1,10573.644944444444,9839.369375,51.02304166666667,14.342277777777777,39054.55,15,4.283081481481481,1.9081292932523288,5.2717582251204815,True,10.19348611111111,True
2023-02-15,STS-U1,10694.28125,9211.500958333332,51.1565,16.105,58214.07,24,4.687313425925925,2.878878905454464,3.9660183526446944,True,1.762722222222223,True
2023-02-16,STS-U1,10000.002583333333,9213.614791666667,51.13316666666666,8.524041666666667,30246.879999999997,9,4.850459259259259,2.9545624499778547,1.243359201100976,False,-7.580958333333333,True
2023-02-17,STS-U1,9575.16525,9209.874583333332,51.1355,3.969416666666667,14424.05,0,4.856120370370371,2.9526415598441993,-0.3003086171253689,False,-4.554625,True
2023-02-18,STS-U1,9649.811333333333,9310.304083333334,49.609125,3.654,12407.16,0,4.84295787037037,2.9572408155957897,-0.4020497296331387,False,-0.3154166666666671,False
2023-02-19,STS-U1,9707.121083333333,9310.6505,49.658875,4.264333333333333,14452.53,0,4.8416759259259265,2.957491373626238,-0.1952136184541774,False,0.6103333333333332,False
2023-02-20,STS-U1,9603.478791666666,9209.07725,51.21929166666666,4.2915833333333335,15781.19,0,4.8675398148148155,2.9488754993507627,-0.19531393631514352,False,0.02725000000000044,False
2023-02-21,STS-U1,9612.895041666667,9213.707666666667,50.952041666666666,4.338916666666667,15821.17,0,4.878453703703703,2.9462026962161882,-0.18312963929126938,False,0.04733333333333345,False
2023-02-22,STS-U1,9596.840375,9212.128583333333,51.134166666666665,4.181166666666667,15258.84,0,4.895985648148149,2.9402313912705025,-0.2431165736151813,False,-0.15775000000000006,False
2023-02-23,STS-U1,9589.721083333334,9213.964375,50.988375,4.0847500000000005,14924.21,0,4.898250925925925,2.939556767359914,-0.2767427167792202,False,-0.09641666666666637,False
2023-02-24,STS-U1,9563.650791666667,9214.032958333333,51.113458333333334,3.8034166666666667,13976.8,0,4.890748148148148,2.9421393359915773,-0.3695717154452927,False,-0.2813333333333339,False
2023-02-25,STS-U1,9656.087333333333,9310.771458333335,49.68983333333333,3.7117916666666666,12563.85,0,4.884562037037037,2.9444941748961586,-0.3982926440707698,False,-0.09162500000000007,False
2023-02-26,STS-U1,9635.533708333334,9306.888166666666,49.830083333333334,3.5388333333333333,12102.16,0,4.862302314814815,2.9523097602567345,-0.448282561436369,False,-0.17295833333333333,False
2023-02-27,STS-U1,9571.268375,9211.884041666666,51.072541666666666,3.90725,14315.11,0,4.861114814814815,2.9526994704835783,-0.32304839159895815,False,0.3684166666666666,False
2023-02-28,STS-U1,9593.042625,9210.208791666666,51.31733333333333,4.160708333333333,15193.369999999999,0,4.86823425925926,2.9506764974754534,-0.23978430930373873,False,0.2534583333333331,False
2023-03-01,STS-U1,9577.603541666667,9210.176958333333,51.23083333333333,3.9934999999999996,14605.72,0,4.872323148148149,2.949331378563388,-0.29797368804865243,False,-0.1672083333333334,False
2023-03-02,STS-U1,9576.537041666666,9211.852666666668,51.075874999999996,3.96325,14482.42,0,4.868313425925927,2.950522263902623,-0.30674685529361495,False,-0.030249999999999666,False
2023-03-03,STS-U1,9637.836083333334,9217.904416666666,51.287958333333336,4.5557083333333335,16453.73,0,4.891538425925926,2.945040304659443,-0.11403242667384388,False,0.5924583333333335,False
2023-03-04,STS-U1,9674.73925,9306.5135,49.77104166666667,3.9592916666666667,13419.54,0,4.889871759259259,2.9455709055472186,-0.3159252051410769,False,-0.5964166666666668,False
2023-03-05,STS-U1,9722.593125,9315.543875000001,49.703375,4.369666666666666,14693.23,0,4.89923287037037,2.9433828338711523,-0.17991754168356533,False,0.4103749999999997,False
2023-03-06,STS-U1,9560.423166666666,9214.136208333333,51.107875,3.7667083333333333,13861.93,0,4.905202314814814,2.9408115246883697,-0.3871359901590852,False,-0.602958333333333,False
2023-03-07,STS-U1,9567.490958333334,9210.057416666667,51.242875,3.8842083333333335,14177.1,0,4.906153703703704,2.940464875091277,-0.3475455119451639,False,0.11750000000000016,False
2023-03-08,STS-U1,9586.655916666667,9212.753833333334,51.191916666666664,4.067208333333333,14962.04,0,4.912310648148148,2.938440249861246,-0.2876023478288255,False,0.18299999999999983,False
2023-03-09,STS-U1,9807.431047619048,9606.276583333334,51.374249999999996,5.222809523809524,15666.04,1,4.9565792989418,2.932579718962109,0.09078362751616766,False,1.1556011904761903,False
2023-03-10,STS-U1,10681.714541666666,9208.573833333334,51.210208333333334,16.002916666666668,58193.1,24,5.353268187830689,3.552422771552492,2.997855031252891,True,10.780107142857144,True
2023-03-11,STS-U1,10728.756541666668,9305.85075,49.72725,15.295375,51697.99,23,5.734475132275132,3.9750302768821113,2.4052395080683855,False,-0.7075416666666676,False
2023-03-12,STS-U1,9652.168291666667,9308.877708333333,49.57845833333334,3.6985833333333336,12671.35,0,5.725932076719577,3.979260001532137,-0.5094788334026055,False,-11.596791666666666,True
2023-03-13,STS-U1,9601.412875,9216.933458333333,50.98204166666667,4.175708333333334,15154.25,0,5.728822354497354,3.978061350117272,-0.39041982625990307,False,0.477125,False
2023-03-14,STS-U1,9617.203208333334,9211.54175,51.07095833333333,4.410125,16103.4,0,5.74637791005291,3.9707922403723406,-0.33652047983442473,False,0.23441666666666627,False
2023-03-15,STS-U1,9609.358458333334,9218.043958333334,51.418625,4.2519583333333335,15496.42,0,5.749816798941799,3.9694053787183923,-0.37735084293458615,False,-0.15816666666666634,False
2023-03-16,STS-U1,9608.250875,9213.212166666666,51.218583333333335,4.294291666666667,15662.32,0,5.414883928571428,3.6286786788011045,-0.30881551140124613,False,0.042333333333333556,False
2023-03-17,STS-U1,9589.698166666667,9214.580791666667,51.03145833333334,4.0765416666666665,14815.04,0,5.0139353174603185,3.0202862640782517,-0.3103658292071633,False,-0.21775000000000055,False
2023-03-18,STS-U1,9674.364208333334,9310.543291666667,49.605250000000005,3.9138749999999995,13235.119999999999,0,4.860263095238095,2.952045322257702,-0.3205872511856645,False,-0.16266666666666696,False
2023-03-19,STS-U1,9664.600416666666,9311.137,49.705625,3.795666666666667,12661.55,0,4.854471428571429,2.954023135398331,-0.35842805332734445,False,-0.11820833333333258,False
2023-03-20,STS-U1,9605.165125,9213.25375,51.00816666666666,4.26,15453.02,0,4.874671428571429,2.947596047267604,-0.20853312961293477,False,0.4643333333333328,False
2023-03-21,STS-U1,9571.289,9212.614958333334,51.17275,3.8990416666666667,14157.130000000001,0,4.86249503968254,2.9509568535072725,-0.3264884648756518,False,-0.36095833333333305,False
2023-03-22,STS-U1,9572.090583333333,9212.815625000001,51.186749999999996,3.9027499999999997,14084.03,0,4.849533928571429,2.95440276267703,-0.32046542215981866,False,0.0037083333333329804,False
2023-03-23,STS-U1,9573.6235,9210.678541666666,50.968583333333335,3.9429583333333333,14207.95,0,4.836335317460317,2.957645254316023,-0.3020568416118529,False,0.040208333333333623,False
2023-03-24,STS-U1,9575.883291666667,9208.768291666665,51.133208333333336,3.993375,14501.73,0,4.830075595238095,2.959277979700837,-0.28273808712038606,False,0.050416666666666554,False
2023-03-25,STS-U1,9686.195249999999,9312.887875,49.760375,4.012208333333334,13387.01,0,4.827657539682539,2.9599375568816932,-0.27549540849378074,False,0.0188333333333337,False
2023-03-26,STS-U1,9698.78925,9308.68475,49.74729166666666,4.19425,14026.71,0,4.840685317460317,2.956131698422204,-0.2186760886889252,False,0.18204166666666666,False
2023-03-27,STS-U1,9609.112500000001,9210.710458333333,51.11091666666667,4.3289583333333335,15546.82,0,4.86125753968254,2.9501460576101373,-0.1804314755793524,False,0.1347083333333332,False
2023-03-28,STS-U1,9570.436833333333,9214.804791666667,51.121541666666666,3.8663333333333334,13920.96,0,4.8721742063492055,2.9456864094530424,-0.34146230562357704,False,-0.46262500000000006,False
2023-03-29,STS-U1,9544.621166666666,9213.059374999999,51.024166666666666,3.605625,13003.64,0,4.862120039682539,2.9496055834656403,-0.42598747667348114,False,-0.26070833333333354,False
2023-03-30,STS-U1,9626.961874999999,9211.427416666667,51.18241666666666,4.517833333333333,16219.52,0,4.874024206349206,2.947397001921754,-0.12084930288781257,False,0.9122083333333331,False
2023-03-31,STS-U1,9598.895833333334,9216.372875,51.279583333333335,4.151916666666667,14702.25,0,4.879304761904762,2.9459065896542005,-0.2469148539171699,False,-0.3659166666666662,False
2023-04-01,STS-U1,9594.888041666667,9133.200208333334,54.18779166666667,5.062833333333333,19515.84,0,4.915957539682539,2.9409523852693953,0.04994157484033513,False,0.9109166666666662,False
2023-04-02,STS-U1,9607.938958333334,9133.947333333334,54.4365,5.191625,19773.9,0,4.937154761904762,2.940558007280926,0.0865380779651892,False,0.1287916666666673,False
2023-04-03,STS-U1,9613.816833333332,9090.261458333332,55.833,5.762875,22849.37,0,4.997274206349206,2.9383124859165353,0.2605579894311287,False,0.57125,False
2023-04-04,STS-U1,9524.391916666666,9074.058166666668,55.58591666666666,4.96525,20120.06,0,5.0171269841269845,2.9359368946066193,-0.01766965230835974,False,-0.797625,False
2023-04-05,STS-U1,9529.074041666667,9075.665083333333,55.62525,5.000625,20316.02,0,5.058257539682541,2.9264431268119173,-0.019693715949752808,False,0.035375000000000156,False
2023-04-06,STS-U1,9540.103666666666,9076.701166666668,55.75745833333334,5.11,20682.53,0,5.099117261904762,2.918030819811626,0.003729480175929195,False,0.109375,False
2023-04-07,STS-U1,9542.219833333334,9076.067291666666,55.721875000000004,5.139125,20744.04,0,5.134847817460317,2.911515048786383,0.001469057335446672,False,0.029124999999999623,False
2023-04-08,STS-U1,9563.613625,9136.49175,54.21554166666667,4.67725,17625.45,0,5.1166625,2.9126502555742424,-0.15086346160478792,False,-0.46187500000000004,False
2023-04-09,STS-U1,9561.051916666665,9134.7955,54.34504166666667,4.671958333333333,17678.5,0,4.738963888888889,2.063057311263116,-0.03247876595077762,False,-0.0052916666666664725,False
2023-04-10,STS-U1,9527.597666666667,9077.7865,55.594208333333334,4.959416666666667,19911.54,0,4.394431944444444,0.5407426143832004,1.0448311399808463,False,0.28745833333333337,False
2023-04-11,STS-U1,9573.448875,9075.909333333333,55.75333333333333,5.484291666666667,21944.67,0,4.453955555555556,0.5594631599049839,1.8416513989698575,False,0.5248749999999998,False
2023-04-12,STS-U1,9574.197541666666,9076.470458333333,55.685875,5.486166666666667,21880.08,0,4.4976375,0.5874482129647435,1.6827511682736107,False,0.001875000000000071,False
2023-04-13,STS-U1,9542.809958333333,9076.893458333334,55.556875,5.135041666666667,20451.46,0,4.521801388888889,0.5985291025906009,1.0245788803309697,False,-0.3511249999999997,False
2023-04-14,STS-U1,9586.689666666667,9078.793583333334,55.68008333333333,5.59625,22169.55,0,4.566611111111111,0.6272617756321698,1.6414819599858348,False,0.46120833333333344,False
2023-04-15,STS-U1,9611.963875,9132.384875,54.29333333333333,5.2589999999999995,19800.58,0,4.5987680555555555,0.6374649453854137,1.035714903578369,False,-0.33725000000000094,False
2023-04-16,STS-U1,9571.651583333334,9133.081,54.355124999999994,4.8081249999999995,18019.05,0,4.623154166666667,0.6307563767562939,0.2932524190790706,False,-0.4508749999999999,False
2023-04-17,STS-U1,9533.523,9075.132875,55.663875,5.054708333333333,20065.22,0,4.661181944444445,0.620831847514552,0.633869525966391,False,0.2465833333333336,False
2023-04-18,STS-U1,9559.011875,9078.209166666666,55.551125000000006,5.2977083333333335,20801.66,0,4.711250000000001,0.6090800905897973,0.9628591418337794,False,0.24300000000000033,False
2023-04-19,STS-U1,9538.35525,9075.677625,55.680708333333335,5.101291666666667,20144.97,0,4.739293055555556,0.6069508784340121,0.5964215951793329,False,-0.1964166666666669,False
2023-04-20,STS-U1,9541.649958333333,9074.424416666667,55.67904166666667,5.152291666666667,20313.4,0,4.781068055555555,0.5900170258683878,0.6291744048652566,False,0.051000000000000156,False
2023-04-21,STS-U1,9547.340750000001,9077.033583333334,55.64962499999999,5.18375,20321.65,0,4.823768055555556,0.5702840815161072,0.6312326717719833,False,0.031458333333333144,False
2023-04-22,STS-U1,9598.287041666666,9134.106208333333,54.11908333333333,5.087958333333333,18819.31,0,4.861934722222222,0.5471482172661172,0.41309393685034945,False,-0.09579166666666694,False
2023-04-23,STS-U1,9560.990708333333,9133.757958333334,54.17995833333333,4.681416666666666,17194.5,0,4.884869444444445,0.523389968375257,-0.38872120229845186,False,-0.4065416666666666,False
2023-04-24,STS-U1,9518.24625,9074.1115,55.567708333333336,4.896958333333333,19104.5,0,4.914361111111111,0.4967720175494813,-0.03503171910451752,False,0.21554166666666674,False
2023-04-25,STS-U1,9556.64025,9076.277833333334,55.75320833333333,5.297166666666667,20684.02,0,4.951125,0.48224057740626725,0.7175706128419403,False,0.4002083333333335,False
2023-04-26,STS-U1,9541.784375000001,9076.949208333333,55.67370833333334,5.124916666666667,19922.52,0,4.977656944444444,0.4685309808484074,0.3143009283090891,False,-0.17225000000000001,False
2023-04-27,STS-U1,9521.101416666666,9076.961583333334,55.599250000000005,4.895958333333334,18947.51,0,5.011977777777777,0.419458354632206,-0.2765934762371654,False,-0.22895833333333293,False
2023-04-28,STS-U1,9568.033958333333,9075.334166666666,55.655458333333335,5.431916666666666,20994.78,0,5.072854166666667,0.3316498215539066,1.082655489810469,False,0.5359583333333324,False
2023-04-29,STS-U1,9570.232291666667,9133.829375,54.36708333333333,4.784375,17455.44,0,5.081738888888889,0.31962049022956796,-0.9303655365627758,False,-0.6475416666666662,False
2023-04-30,STS-U1,9589.626375,9134.156583333333,54.312958333333334,4.991583333333334,18080.74,0,5.109727777777778,0.26798210167236003,-0.44086692248159753,False,0.20720833333333388,False
2023-05-01,STS-U1,9543.71725,9075.660833333333,55.62383333333333,5.16125,19850.41,0,5.113008333333334,0.26799063202912254,0.18001251126354084,False,0.1696666666666662,False
2023-05-02,STS-U1,9541.951208333334,9076.800833333333,55.51166666666666,5.126541666666667,19581.15,0,5.110838888888889,0.26759540760472933,0.05868104358865972,False,-0.034708333333332675,False
2023-05-03,STS-U1,9559.531875,9076.217083333333,55.76745833333334,5.3254166666666665,20242.399999999998,0,5.096256944444444,0.24148429679600827,0.9489632463174333,False,0.19887499999999925,False
2023-05-04,STS-U1,9510.511208333333,9076.87025,55.66670833333333,4.78275,18338.52,0,5.090173611111111,0.2471310470986168,-1.243970009921233,False,-0.5426666666666664,False
2023-05-05,STS-U1,9584.818083333334,9074.975458333332,55.72004166666667,5.619833333333333,21338.65,0,5.110813888888889,0.2646323874639988,1.923496399372856,False,0.8370833333333332,False
2023-05-06,STS-U1,9601.356041666668,9130.959083333333,54.36708333333333,5.15775,18536.56,0,5.112405555555555,0.26477088653763053,0.1712591782178449,False,-0.4620833333333332,False
2023-05-07,STS-U1,9587.755416666667,9133.212541666666,54.16766666666667,4.9825,17822.2,0,5.107184722222223,0.2657681683549564,-0.4691484423962145,False,-0.17525000000000013,False
2023-05-08,STS-U1,9546.2745,9078.277041666666,55.60583333333333,5.156875,19370.47,0,5.123172222222222,0.2531393315164691,0.13313923828382,False,0.1743750000000004,False
2023-05-09,STS-U1,9546.204083333332,9076.265666666666,55.65895833333334,5.180416666666667,19508.85,0,5.1401208333333335,0.23848454037896302,0.16896622845783407,False,0.023541666666666572,False
2023-05-10,STS-U1,9570.446750000001,9077.211083333334,55.642291666666665,5.437333333333334,20481.52,0,5.156051388888889,0.2419346734490098,1.1626359315698842,False,0.2569166666666671,False
2023-05-11,STS-U1,9582.044,9075.116458333332,55.70554166666667,5.5882499999999995,20946.61,0,5.159516666666666,0.24747921649259813,1.73240136852525,False,0.15091666666666548,False
2023-05-12,STS-U1,10336.413777777778,10703.004125,55.69383333333334,12.425444444444445,18240.7,5,5.390825925925926,1.3500704957594987,5.210556441766478,True,6.837194444444445,True
2023-05-13,STS-U1,10701.573541666667,9142.004541666667,54.312666666666665,17.065583333333333,59101.74,24,5.788510648148148,2.5212747237633386,4.472766326849401,True,4.640138888888888,True
2023-05-14,STS-U1,10463.515375,9135.926666666666,54.257958333333335,14.511000000000001,49724.43,19,6.085668981481481,2.9812270375445236,2.8261286082585686,True,-2.5545833333333317,True
2023-05-15,STS-U1,9515.525541666668,9076.455583333334,55.57820833333333,4.8406666666666665,18009.12,0,6.071724537037037,2.986201257538627,-0.4122487951080257,False,-9.670333333333335,True
2023-05-16,STS-U1,9578.496666666668,9079.147583333333,55.663000000000004,5.4995416666666666,20230.06,0,6.09477175925926,2.9787715286606122,-0.199824017003491,False,0.6588750000000001,False
2023-05-17,STS-U1,9555.293833333333,9076.298333333334,55.616625,5.2781666666666665,19436.46,0,6.102220370370371,2.9763595112838668,-0.27686631960271657,False,-0.2213750000000001,False
2023-05-18,STS-U1,9520.447333333334,9077.02225,55.69025,4.887208333333334,17984.39,0,6.088537037037037,2.9811254522293646,-0.40297824528159926,False,-0.39095833333333285,False
2023-05-19,STS-U1,9571.570833333333,9078.362791666666,55.64208333333334,5.4338750000000005,19899.4,0,6.099623148148148,2.977944221482648,-0.22355964337595532,False,0.5466666666666669,False
2023-05-20,STS-U1,9553.416500000001,9132.415583333333,54.33474999999999,4.613083333333333,15958.61,0,6.081649537037038,2.9854767652866547,-0.4919034107983413,False,-0.8207916666666675,False
2023-05-21,STS-U1,9570.753208333334,9134.678166666667,54.18933333333334,4.779125,16507.07,0,6.0681620370370375,2.9905827086280774,-0.43103206385767556,False,0.16604166666666664,False
2023-05-22,STS-U1,9516.537875,9074.157166666666,55.62533333333334,4.877916666666667,17922.7,0,6.061160648148148,2.993201361561499,-0.3953105182553452,False,0.09879166666666706,False
2023-05-23,STS-U1,9546.902208333333,9077.924416666667,55.58683333333334,5.169333333333333,18881.65,0,6.077424537037037,2.9867645071693842,-0.3040384340727014,False,0.29141666666666666,False
2023-05-24,STS-U1,9571.596708333333,9082.479833333333,55.774541666666664,5.392166666666667,19632.61,0,6.093931481481481,2.9813790371507007,-0.2353826219578874,False,0.22283333333333388,False
2023-05-25,STS-U1,9521.220916666667,9078.805583333333,55.67675,4.8775,17773.77,0,6.079942592592592,2.9862270546762395,-0.4026628151766436,False,-0.5146666666666668,False
2023-05-26,STS-U1,9535.419291666667,9078.825958333333,55.499583333333334,5.032,18255.87,0,6.07684537037037,2.987299726456606,-0.3497624831940505,False,0.15449999999999964,False
2023-05-27,STS-U1,9586.328291666667,9136.144458333334,54.15983333333333,4.932541666666666,16826.14,0,6.078064814814814,2.986808481072946,-0.383527486079939,False,-0.09945833333333365,False
2023-05-28,STS-U1,9584.921,9133.85825,54.190041666666666,4.941541666666667,16803.29,0,6.061718981481481,2.9918042303217907,-0.3744153121590883,False,0.009000000000000341,False
2023-05-29,STS-U1,9550.230208333332,9075.7175,55.67154166666666,5.229583333333333,18839.7,0,6.076559259259259,2.9863489362322304,-0.28361586137838435,False,0.28804166666666653,False
2023-05-30,STS-U1,9578.977708333334,9077.799874999999,55.643708333333336,5.519875,19713.3,0,6.094168981481482,2.9812838048935237,-0.19263311347239975,False,0.2902916666666666,False
2023-05-31,STS-U1,9543.457041666667,9074.999666666667,55.61995833333333,5.164083333333333,18575.36,0,6.094263425925926,2.9812532764593107,-0.31200975104581613,False,-0.35579166666666673,False
2023-06-01,STS-U1,9539.494125,9075.294458333334,55.65479166666666,5.116583333333334,18366.48,0,6.093931481481481,2.9813652942099997,-0.3278189861692625,False,-0.04749999999999943,False
2023-06-02,STS-U1,9539.209875,9077.582666666667,55.673375,5.088791666666666,18262.88,0,6.086043981481482,2.98378061592501,-0.3342244096272657,False,-0.027791666666667325,False
2023-06-03,STS-U1,9598.803458333334,9133.550625,54.270125,5.102166666666666,17321.92,0,6.0966912037037035,2.9795364984561346,-0.3337849821783879,False,0.013374999999999915,False
2023-06-04,STS-U1,9572.011708333333,9131.404416666666,54.307375,4.831708333333333,16369.97,0,6.07042037037037,2.9873502164535695,-0.4146524335226999,False,-0.270458333333333,False
2023-06-05,STS-U1,9545.822291666665,9076.010833333334,55.80979166666666,5.181208333333333,18586.99,0,6.071202314814815,2.9871061457616097,-0.2979452145496368,False,0.3494999999999999,False
